case_id,collision_severity,latitude,longitude,population,lighting,collision_time,intersection,location_type,road_surface,road_condition_1,weather_1,at_fault,financial_responsibility,party_age,party_sex,party_drug_physical,cellphone_in_use,vehicle_make,vehicle_year,party_sex_value,collision_severity_value,population_value,lighting_value,road_surface_value,weather_1_value,vehicle_make_norm,location_type_value,road_condition_1_value,financial_responsibility_value,party_drug_physical_value,alcohol_involved_value,ClusterNumber
5631891,property damage only,33.92844,-118.29232,unincorporated,dusk or dawn,18:48:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,female,not applicable,0,saturn,1996,2,1,1,3,1,1,saturn,1,1,1,1,1,2
5632708,pain,33.84792,-117.81773,>250000,daylight,13:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,female,not applicable,0,toyota,2008,2,2,8,5,1,1,toyota,1,1,1,1,0,2
5632856,property damage only,33.78817,-117.88021,100000 to 250000,daylight,08:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,36,male,not applicable,0,international harvester,1999,1,1,7,5,1,1,international harvester,1,1,1,1,0,2
5632890,property damage only,34.14362,-118.1693,100000 to 250000,daylight,17:00:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,64,male,not applicable,0,toyota,2002,1,1,7,5,1,1,toyota,2,1,1,1,0,2
5632927,pain,34.14892,-118.37265,>250000,daylight,12:01:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,ford,1994,1,2,8,5,1,1,ford,1,1,1,1,0,2
5633318,severe injury,34.03839,-118.27705,>250000,daylight,07:33:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,male,not applicable,0,honda,1998,1,4,8,5,1,1,honda,1,1,1,1,0,2
5634003,pain,33.92824,-118.10344,100000 to 250000,daylight,09:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,31,male,not applicable,0,chevrolet,2006,1,2,7,5,1,1,chevrolet,1,1,1,1,0,2
5634037,pain,34.0356,-118.03084,100000 to 250000,daylight,13:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,male,not applicable,0,chevrolet,2007,1,2,7,5,1,1,chevrolet,1,1,1,1,0,2
5635338,pain,34.11239,-118.17732,>250000,daylight,11:50:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,27,female,not applicable,0,honda,2006,2,2,8,5,2,2,honda,1,1,1,1,0,2
5635404,pain,34.27059,-118.64942,100000 to 250000,daylight,11:41:00,0,highway,dry,obstruction,clear,1,proof of insurance obtained,19,female,not applicable,0,toyota,2005,2,2,7,5,1,1,toyota,1,3,1,1,0,2
5635412,other injury,34.17655,-118.85644,100000 to 250000,daylight,17:55:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,52,female,not applicable,0,mercedes-benz,2011,2,3,7,5,1,1,mercedes-benz,2,1,1,1,0,2
5635874,pain,34.37887,-118.99011,unincorporated,daylight,17:40:00,0,intersection,dry,normal,clear,1,proof of insurance obtained,69,male,not applicable,0,chevrolet,2000,1,2,1,5,1,1,chevrolet,3,1,1,1,0,2
5636086,property damage only,33.91605,-118.07908,100000 to 250000,daylight,17:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,48,female,not applicable,0,hyundai,2006,2,1,7,5,1,1,hyundai,1,1,1,1,0,2
5636452,other injury,33.82402,-116.41094,unincorporated,daylight,12:30:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,28,female,not applicable,0,volvo,2003,2,3,1,5,1,1,volvo,2,1,1,1,0,2
5636547,severe injury,34.09422,-117.20036,unincorporated,dark with no street lights,20:46:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,84,male,not applicable,0,nissan,2006,1,4,1,1,1,2,nissan,1,1,1,1,0,2
5637749,pain,34.27734,-118.60996,>250000,daylight,08:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,honda,2003,1,2,8,5,1,1,honda,1,1,1,1,0,2
5637849,property damage only,34.14413,-118.70012,10000 to 25000,daylight,15:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,male,not applicable,0,toyota,2006,1,1,4,5,1,1,toyota,1,1,1,1,0,2
5638027,fatal,34.00045,-117.84557,unincorporated,dark with street lights,02:06:00,0,highway,dry,construction,clear,1,proof of insurance obtained,32,male,not applicable,0,bmw,2012,1,5,1,4,1,1,bmw,1,2,1,1,1,2
5638039,fatal,33.14034,-117.18276,50000 to 100000,dark with no street lights,00:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,under drug influence,0,honda,1992,1,5,6,1,1,1,honda,1,1,1,2,0,2
5638041,fatal,34.48597,-119.78085,unincorporated,dark with no street lights,02:38:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,49,male,not applicable,0,ford,2005,1,5,1,1,1,1,ford,1,1,2,1,1,2
5638044,fatal,33.70913,-117.85133,>250000,dark with no street lights,05:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,69,male,not applicable,0,ford,1987,1,5,8,1,1,1,ford,1,1,1,1,0,2
5638064,fatal,33.79865,-118.08561,10000 to 25000,daylight,17:56:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,chevrolet,2000,1,5,4,5,1,1,chevrolet,1,1,1,1,0,2
5638083,fatal,33.92732,-116.97164,10000 to 25000,daylight,17:53:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,honda,2003,1,5,4,5,1,1,honda,1,1,1,1,0,2
5638088,fatal,33.72466,-117.80501,50000 to 100000,dark with street lights,05:00:00,1,ramp,dry,normal,cloudy,1,proof of insurance obtained,48,female,not applicable,0,chevrolet,2001,2,5,6,4,1,2,chevrolet,2,1,1,1,0,2
5638108,fatal,33.90518,-117.56006,25000 to 50000,dark with no street lights,02:14:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,female,under drug influence,0,cadillac,2008,2,5,5,1,1,1,cadillac,1,1,1,2,1,2
5638117,fatal,32.80541,-117.15376,>250000,dark with street lights,23:05:00,0,highway,dry,construction,cloudy,1,no proof of insurance obtained,40,female,not applicable,0,toyota,2005,2,5,8,4,1,2,toyota,1,2,2,1,1,2
5638138,fatal,33.8798,-117.65506,100000 to 250000,daylight,16:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,female,not applicable,0,cadillac,2003,2,5,7,5,1,1,cadillac,1,1,1,1,0,2
5638140,fatal,33.12834,-117.09937,100000 to 250000,daylight,18:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,52,male,not applicable,0,acura,2008,1,5,7,5,1,1,acura,1,1,1,1,1,2
5638141,fatal,33.38213,-117.17406,unincorporated,dark with street lights,03:46:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,isuzu,1997,1,5,1,4,1,1,isuzu,1,1,1,1,1,2
5638143,fatal,33.29048,-116.95355,unincorporated,daylight,08:00:00,0,highway,wet,normal,raining,1,proof of insurance obtained,56,male,not applicable,0,kawasaki,2010,1,5,1,5,2,4,kawasaki,1,1,1,1,0,2
5638147,fatal,32.95494,-117.24483,>250000,dark with no street lights,23:37:00,0,highway,dry,normal,clear,1,proof of insurance obtained,35,male,under drug influence,0,harley-davidson,2011,1,5,8,1,1,1,harley-davidson,1,1,1,2,1,2
5638167,fatal,33.51951,-117.16078,50000 to 100000,dark with street lights,22:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,44,male,not applicable,0,chevrolet,1999,1,5,6,4,1,1,chevrolet,1,1,1,1,0,2
5638185,fatal,34.54076,-118.12282,unincorporated,daylight,17:25:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,29,male,G,0,honda,2008,1,5,1,5,1,1,honda,1,1,2,1,0,2
5638199,fatal,32.83738,-117.15374,>250000,dark with street lights,23:44:00,0,highway,dry,normal,clear,1,proof of insurance obtained,16,male,not applicable,0,volkswagen,1999,1,5,8,4,1,1,volkswagen,1,1,1,1,0,2
5638206,fatal,33.46698,-117.66917,25000 to 50000,dark with street lights,03:10:00,0,highway,dry,normal,fog,1,proof of insurance obtained,28,male,under drug influence,0,bmw,2006,1,5,5,4,1,5,bmw,1,1,1,2,0,2
5638210,fatal,33.93791,-117.12958,unincorporated,dark with no street lights,02:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,44,female,not applicable,0,toyota,1997,2,5,1,1,1,1,toyota,1,1,2,1,1,2
5638232,fatal,34.1442,-119.10851,unincorporated,daylight,19:14:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,acura,1994,1,5,1,5,1,1,acura,1,1,1,1,0,2
5638233,fatal,34.34543,-119.0694,25000 to 50000,dark with no street lights,21:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,gmc,2003,1,5,5,1,1,1,gmc,1,1,1,1,1,2
5638251,fatal,32.71718,-117.11869,>250000,daylight,18:29:00,0,highway,dry,obstruction,clear,1,proof of insurance obtained,59,male,not applicable,0,harley-davidson,1995,1,5,8,5,1,1,harley-davidson,1,3,1,1,0,2
5638254,fatal,34.20103,-118.47297,>250000,daylight,12:40:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,chevrolet,2005,1,5,8,5,1,1,chevrolet,2,1,1,1,0,2
5638257,fatal,34.06787,-118.02685,100000 to 250000,dark with street lights,00:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,male,not applicable,0,toyota,1993,1,5,7,4,1,1,toyota,1,1,1,1,0,2
5638268,fatal,34.13511,-116.20545,unincorporated,dark with no street lights,02:50:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,24,male,not applicable,0,honda,2000,1,5,1,1,1,2,honda,1,1,1,1,1,2
5638269,fatal,34.15578,-118.64616,10000 to 25000,daylight,07:35:00,0,highway,dry,loose material,clear,1,proof of insurance obtained,65,male,not applicable,0,nissan,2012,1,5,4,5,1,1,nissan,1,4,1,1,0,2
5638276,fatal,34.06208,-118.1635,50000 to 100000,dark with street lights,01:03:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,22,female,not applicable,0,toyota,2007,2,5,6,4,1,1,toyota,2,1,1,1,1,2
5638280,fatal,33.481,-117.03846,unincorporated,daylight,19:23:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,40,male,not applicable,0,ford,1998,1,5,1,5,1,1,ford,1,1,2,1,1,2
5638312,fatal,34.04782,-118.26656,>250000,dark with street lights,04:30:00,0,ramp,dry,normal,cloudy,1,proof of insurance obtained,41,male,G,0,yamaha,2009,1,5,8,4,1,2,yamaha,2,1,1,1,0,2
5638332,fatal,33.95394,-117.54997,25000 to 50000,dark with no street lights,01:42:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,jeep,2001,1,5,5,1,1,1,jeep,1,1,1,1,1,2
5638343,fatal,34.26018,-118.47203,>250000,dark with no street lights,19:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,male,not applicable,0,gmc,1998,1,5,8,1,1,1,gmc,1,1,1,1,1,2
5638344,fatal,34.0172,-117.98569,unincorporated,dark with no street lights,00:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,female,not applicable,0,honda,2012,2,5,1,1,1,1,honda,1,1,1,1,1,2
5638346,fatal,34.21566,-119.02259,50000 to 100000,daylight,14:40:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,28,male,under drug influence,0,lincoln,2009,1,5,6,5,1,2,lincoln,1,1,1,2,0,2
5638348,fatal,34.42362,-117.51735,unincorporated,daylight,11:57:00,0,highway,dry,normal,clear,1,proof of insurance obtained,44,female,not applicable,0,chrysler,2005,2,5,1,5,1,1,chrysler,1,1,1,1,0,2
5638357,fatal,33.838,-116.4393,unincorporated,daylight,07:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,mitsubishi,2002,1,5,1,5,1,1,mitsubishi,1,1,1,1,0,2
5638358,fatal,33.96388,-118.36969,100000 to 250000,dark with street lights,01:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,female,not applicable,0,toyota,2007,2,5,7,4,1,1,toyota,1,1,2,1,1,2
5638395,fatal,34.06532,-117.20062,50000 to 100000,daylight,08:45:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,48,female,under drug influence,0,dodge,2001,2,5,6,5,1,1,dodge,1,1,2,2,0,2
5638396,fatal,32.69753,-117.13758,>250000,dark with street lights,21:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,honda,2008,1,5,8,4,1,1,honda,1,1,1,1,1,2
5638397,fatal,32.75938,-117.18482,>250000,dark with street lights,23:20:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,42,male,not applicable,0,honda,2011,1,5,8,4,1,1,honda,1,1,2,1,1,2
5638400,fatal,34.32575,-117.48253,unincorporated,daylight,14:10:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,34,male,not applicable,0,gmc,2003,1,5,1,5,1,1,gmc,1,1,2,1,1,2
5638424,fatal,32.69274,-117.01541,unincorporated,daylight,12:05:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,39,male,not applicable,0,yamaha,2009,1,5,1,5,1,2,yamaha,1,1,2,1,0,2
5638425,fatal,32.73272,-117.11239,>250000,dark with no street lights,23:43:00,0,highway,dry,obstruction,cloudy,1,proof of insurance obtained,43,male,not applicable,0,harley-davidson,2005,1,5,8,1,1,2,harley-davidson,1,3,1,1,0,2
5638427,fatal,34.03031,-117.66808,50000 to 100000,daylight,12:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,74,male,not applicable,0,gmc,1992,1,5,6,5,1,1,gmc,1,1,1,1,1,2
5638446,fatal,33.04065,-117.04092,100000 to 250000,daylight,12:30:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,33,male,not applicable,0,dodge,2003,1,5,7,5,1,1,dodge,1,1,2,1,1,2
5638447,fatal,33.90638,-116.56476,25000 to 50000,dark with no street lights,20:16:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,yamaha,2010,1,5,5,1,1,1,yamaha,1,1,1,1,0,2
5638458,fatal,33.9256,-118.1779,50000 to 100000,daylight,08:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,female,not applicable,0,honda,2002,2,5,6,5,1,1,honda,1,1,1,1,1,2
5638483,fatal,34.06643,-117.32689,25000 to 50000,daylight,17:02:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,30,male,sleepy/fatigued,0,nissan,2004,1,5,5,5,1,1,nissan,1,1,2,3,0,2
5638486,fatal,34.0471,-118.44705,>250000,dark with street lights,20:25:00,0,highway,dry,construction,clear,1,proof of insurance obtained,38,male,not applicable,0,chevrolet,2007,1,5,8,4,1,1,chevrolet,1,2,1,1,0,2
5638502,fatal,32.77927,-117.06389,>250000,dark with no street lights,22:15:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,29,male,not applicable,0,harley-davidson,2007,1,5,8,1,1,1,harley-davidson,2,1,2,1,0,2
5638508,fatal,33.90239,-117.46555,>250000,dark with street lights,02:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,41,male,under drug influence,0,toyota,2000,1,5,8,4,1,1,toyota,1,1,1,2,1,2
5638510,fatal,34.19193,-118.40233,>250000,daylight,18:32:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,female,not applicable,1,lexus,2012,2,5,8,5,1,1,lexus,1,1,1,1,0,2
5638518,fatal,32.72711,-117.0724,>250000,dark with no street lights,23:32:00,0,ramp,dry,normal,cloudy,1,no proof of insurance obtained,60,male,under drug influence,0,chevrolet,2001,1,5,8,1,1,2,chevrolet,2,1,2,2,1,2
5638519,fatal,34.25393,-118.43256,>250000,daylight,12:05:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,65,male,under drug influence,0,chrysler,2010,1,5,8,5,1,2,chrysler,1,1,2,2,0,2
5638528,fatal,32.60132,-117.03659,100000 to 250000,daylight,17:14:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,under drug influence,0,acura,1993,1,5,7,5,1,1,acura,1,1,1,2,0,2
5638530,fatal,33.92867,-118.28672,>250000,dark with street lights,20:25:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,49,male,not applicable,0,toyota,2001,1,5,8,4,1,1,toyota,1,1,2,1,1,2
5638578,fatal,33.75465,-117.27414,unincorporated,dusk or dawn,18:42:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,32,male,not applicable,0,ford,1999,1,5,1,3,1,1,ford,1,1,2,1,1,2
5638579,fatal,34.20532,-117.1123,unincorporated,daylight,06:06:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,24,male,not applicable,0,ford,2002,1,5,1,5,1,1,ford,1,1,2,1,1,2
5638583,fatal,32.83577,-116.7521,unincorporated,daylight,11:10:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,45,male,under drug influence,0,ford,1997,1,5,1,5,1,2,ford,1,1,2,2,0,2
5638607,fatal,34.46921,-117.34576,50000 to 100000,dark with no street lights,00:30:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,44,male,not applicable,0,ford,1997,1,5,6,1,1,1,ford,2,1,2,1,1,2
5638618,fatal,34.79248,-118.83573,unincorporated,daylight,08:50:00,0,highway,dry,construction,clear,1,proof of insurance obtained,57,male,not applicable,0,harley-davidson,2007,1,5,1,5,1,1,harley-davidson,1,2,1,1,0,2
5638619,fatal,34.77583,-118.80956,unincorporated,dark with no street lights,05:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,male,G,0,chevrolet,2001,1,5,1,1,1,1,chevrolet,1,1,1,1,0,2
5638649,fatal,33.61505,-117.76035,unincorporated,daylight,15:52:00,0,highway,dry,normal,clear,1,proof of insurance obtained,58,female,not applicable,0,mercedes-benz,1995,2,5,1,5,1,1,mercedes-benz,1,1,1,1,0,2
5638654,fatal,34.49543,-118.21669,unincorporated,daylight,08:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,57,female,not applicable,0,cadillac,2004,2,5,1,5,1,1,cadillac,1,1,1,1,0,2
5638662,fatal,34.21745,-119.03322,50000 to 100000,daylight,06:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,66,male,not applicable,0,toyota,2007,1,5,6,5,1,1,toyota,1,1,1,1,1,2
5638692,fatal,33.92823,-118.21692,50000 to 100000,dark with street lights,21:41:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,38,female,not applicable,0,toyota,2008,2,5,6,4,1,1,toyota,1,1,2,1,1,2
5638693,fatal,33.9688,-118.3724,>250000,daylight,06:35:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,39,male,not applicable,0,harley-davidson,2000,1,5,8,5,1,2,harley-davidson,1,1,1,1,0,2
5638695,fatal,34.28719,-117.84289,unincorporated,dark with no street lights,22:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,under drug influence,0,volkswagen,2002,1,5,1,1,1,1,volkswagen,1,1,1,2,0,2
5638696,fatal,33.92784,-118.27376,>250000,dark with street lights,00:12:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,nissan,2006,1,5,8,4,1,1,nissan,1,1,1,1,1,2
5638697,fatal,33.87342,-118.20916,unincorporated,daylight,14:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,35,male,not applicable,0,peterbilt,2005,1,5,1,5,1,1,peterbilt,1,1,1,1,0,2
5638699,fatal,33.8416,-116.4445,unincorporated,daylight,08:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,69,male,under drug influence,0,honda,2012,1,5,1,5,1,1,honda,1,1,1,2,0,2
5638704,fatal,33.56433,-117.82608,unincorporated,daylight,19:35:00,1,intersection,dry,normal,clear,1,proof of insurance obtained,24,male,under drug influence,0,honda,2005,1,5,1,5,1,1,honda,3,1,1,2,0,2
5638731,fatal,34.11971,-117.75759,25000 to 50000,daylight,06:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,58,male,not applicable,0,ford,2010,1,5,5,5,1,1,ford,1,1,1,1,0,2
5638735,fatal,34.13515,-116.26655,unincorporated,dark with no street lights,01:23:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,24,male,under drug influence,0,toyota,2008,1,5,1,1,1,1,toyota,1,1,2,2,1,2
5638741,fatal,34.40336,-118.57389,100000 to 250000,dark with no street lights,01:13:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,45,male,under drug influence,0,toyota,2008,1,5,7,1,1,1,toyota,1,1,2,2,1,2
5638765,fatal,34.13024,-118.47366,>250000,dark with no street lights,22:25:00,0,highway,dry,construction,clear,1,no proof of insurance obtained,35,male,not applicable,0,ford,2001,1,5,8,1,1,1,ford,1,2,2,1,0,2
5638766,fatal,32.78063,-117.09188,>250000,dark with no street lights,20:36:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,24,male,under drug influence,0,ford,1989,1,5,8,1,1,1,ford,1,1,2,2,0,2
5638777,fatal,33.7693,-117.86836,>250000,dark with no street lights,05:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,male,G,0,honda,2001,1,5,8,1,1,1,honda,1,1,1,1,0,2
5638790,fatal,33.80356,-117.90111,>250000,daylight,18:20:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,49,female,not applicable,0,hyundai,2010,2,5,8,5,1,1,hyundai,2,1,2,1,1,2
5638795,fatal,34.07269,-117.93366,100000 to 250000,daylight,12:01:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,toyota,2000,1,5,7,5,1,1,toyota,1,1,1,1,0,2
5638804,fatal,34.26461,-119.1453,unincorporated,dark with no street lights,05:33:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,nissan,2008,1,5,1,1,1,1,nissan,1,1,1,1,1,2
5638824,fatal,34.06498,-117.30271,25000 to 50000,dark with no street lights,04:42:00,0,highway,dry,normal,clear,1,proof of insurance obtained,52,male,not applicable,0,ford,1998,1,5,5,1,1,1,ford,1,1,1,1,0,2
5638843,fatal,34.23107,-117.16697,unincorporated,dark with no street lights,19:24:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,49,male,under drug influence,0,harley-davidson,1989,1,5,1,1,1,1,harley-davidson,1,1,2,2,0,2
5638844,fatal,34.0662,-118.01759,10000 to 25000,dark with street lights,04:07:00,0,highway,dry,construction,clear,1,no proof of insurance obtained,32,male,G,0,ford,2002,1,5,4,4,1,1,ford,1,2,2,1,0,2
5638845,fatal,34.07218,-117.94455,100000 to 250000,dark with no street lights,23:20:00,0,highway,dry,construction,clear,1,no proof of insurance obtained,21,female,not applicable,0,toyota,2006,2,5,7,1,1,1,toyota,1,2,2,1,1,2
5638847,fatal,34.03352,-118.14583,50000 to 100000,dark with street lights,22:16:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,male,not applicable,0,ford,2003,1,5,6,4,1,1,ford,1,1,1,1,1,2
5638862,fatal,33.73979,-117.0695,unincorporated,dark with no street lights,23:22:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,male,under drug influence,0,ford,2000,1,5,1,1,1,1,ford,1,1,2,2,1,2
5638866,fatal,33.93007,-117.41539,>250000,dark with no street lights,19:24:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,31,male,not applicable,0,suzuki,2008,1,5,8,1,1,1,suzuki,1,1,2,1,0,2
5638898,fatal,33.60251,-117.76225,unincorporated,dark with no street lights,03:26:00,0,highway,wet,normal,raining,1,no proof of insurance obtained,22,male,under drug influence,0,chrysler,2003,1,5,1,1,2,4,chrysler,1,1,2,2,1,2
5638905,fatal,34.50669,-117.3232,50000 to 100000,dark with no street lights,21:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,toyota,2004,2,5,6,1,1,1,toyota,1,1,1,1,0,2
5638911,fatal,33.9247,-116.73751,unincorporated,daylight,09:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,79,female,not applicable,0,chevrolet,2001,2,5,1,5,1,1,chevrolet,1,1,1,1,0,2
5638926,fatal,33.27679,-117.15302,unincorporated,daylight,16:54:00,0,highway,wet,normal,raining,1,proof of insurance obtained,62,male,not applicable,0,nissan,2007,1,5,1,5,2,4,nissan,1,1,1,1,0,2
5638927,fatal,34.03397,-118.02743,unincorporated,daylight,13:15:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,63,male,not applicable,0,nissan,2001,1,5,1,5,1,1,nissan,1,1,2,1,0,2
5638928,fatal,33.77722,-117.87589,>250000,daylight,17:13:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,44,female,not applicable,0,honda,1991,2,5,8,5,1,1,honda,2,1,1,1,0,2
5638929,fatal,33.74833,-117.83197,50000 to 100000,daylight,07:54:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,under drug influence,0,ford,1997,1,5,6,5,1,1,ford,1,1,1,2,0,2
5638931,fatal,32.84689,-116.95624,50000 to 100000,daylight,15:01:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,49,male,not applicable,0,harley-davidson,2000,1,5,6,5,1,1,harley-davidson,1,1,2,1,0,2
5638973,fatal,34.03265,-118.38839,>250000,dark with street lights,02:35:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,56,male,not applicable,0,ford,2002,1,5,8,4,1,2,ford,1,1,1,1,1,2
5638987,fatal,34.05608,-118.21427,>250000,dark with street lights,03:29:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,female,not applicable,0,toyota,2002,2,5,8,4,1,1,toyota,1,1,1,1,1,2
5638996,fatal,33.87958,-117.5545,100000 to 250000,dark with street lights,01:17:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,53,male,not applicable,0,chevrolet,2007,1,5,7,4,1,1,chevrolet,1,1,2,1,1,2
5639005,fatal,34.03578,-118.32561,>250000,dark with street lights,01:34:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,0,audi,2007,2,5,8,4,1,1,audi,1,1,1,1,1,2
5639017,fatal,33.86949,-118.05502,50000 to 100000,dusk or dawn,18:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,male,under drug influence,0,honda,2007,1,5,6,3,1,1,honda,1,1,1,2,1,2
5639018,fatal,34.47499,-118.61499,unincorporated,daylight,15:07:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,32,male,G,0,kenworth,2007,1,5,1,5,1,1,kenworth,1,1,2,1,0,2
5639045,fatal,34.00794,-117.42124,100000 to 250000,dark with no street lights,22:31:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,kenworth,2004,1,5,7,1,1,1,kenworth,1,1,1,1,0,2
5639049,fatal,33.33938,-117.50651,unincorporated,daylight,08:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,ford,2004,1,5,1,5,1,1,ford,1,1,1,1,0,2
5639087,fatal,34.31544,-117.49381,unincorporated,dark with no street lights,01:46:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,under drug influence,0,chevrolet,2008,2,5,1,1,1,1,chevrolet,1,1,1,2,0,2
5639088,fatal,34.05352,-117.16212,50000 to 100000,dark with no street lights,19:05:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,83,male,not applicable,0,ford,2000,1,5,6,1,1,1,ford,1,1,2,1,1,2
5639107,fatal,33.74455,-117.27942,unincorporated,dusk or dawn,16:45:00,1,intersection,dry,normal,clear,1,proof of insurance obtained,53,female,not applicable,0,nissan,2004,2,5,1,3,1,1,nissan,3,1,1,1,1,2
5639115,fatal,34.09891,-119.07813,unincorporated,dark with no street lights,19:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,female,not applicable,0,toyota,2006,2,5,1,1,1,1,toyota,1,1,1,1,0,2
